App,UUID,Model,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,WeightL,WeightLRaw,WeightR,WeightRRaw,WeightL2,WeightR2
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 10:07 AM,07/15/2022 4:07 AM,1657879649,39,false,100,71.22,undefined,10.36,1,10.36,-0.62,undefined,5.83,undefined,5.11,0.04
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 11:07 AM,07/15/2022 5:07 AM,1657883249,40,false,100,70.84,undefined,10.36,1,10.36,-0.61,undefined,5.82,undefined,5.11,0.04
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 12:07 PM,07/15/2022 6:07 AM,1657886849,41,false,100,70.5,undefined,10.34,1,10.34,-0.62,undefined,5.81,undefined,5.11,0.04
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 1:07 PM,07/15/2022 7:07 AM,1657890449,42,false,100,70.41,undefined,10.350000000000001,1,10.350000000000001,-0.61,undefined,5.8,undefined,5.11,0.05
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 2:07 PM,07/15/2022 8:07 AM,1657894049,43,false,100,70.34,undefined,10.42,1,10.42,-0.61,undefined,5.8,undefined,5.18,0.05
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 3:07 PM,07/15/2022 9:07 AM,1657897649,44,false,100,70.48,undefined,10.39,1,10.39,-0.61,undefined,5.8,undefined,5.15,0.05
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 4:07 PM,07/15/2022 10:07 AM,1657901249,45,false,100,71.16,undefined,10.39,1,10.39,-0.61,undefined,5.81,undefined,5.14,0.05
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 5:07 PM,07/15/2022 11:07 AM,1657904849,46,false,100,72.35,undefined,10.399999999999999,1,10.399999999999999,-0.61,undefined,5.83,undefined,5.14,0.04
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 6:07 PM,07/15/2022 12:07 PM,1657908449,47,false,100,73.61,undefined,10.43,1,10.43,-0.61,undefined,5.85,undefined,5.15,0.04
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 7:07 PM,07/15/2022 1:07 PM,1657912049,48,false,100,74.78,undefined,10.43,1,10.43,-0.6,undefined,5.85,undefined,5.15,0.03
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 8:07 PM,07/15/2022 2:07 PM,1657915649,49,false,100,75.88,undefined,10.459999999999999,1,10.459999999999999,-0.59,undefined,5.87,undefined,5.15,0.03
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 9:07 PM,07/15/2022 3:07 PM,1657919249,50,false,100,76.94,undefined,10.489999999999998,1,10.489999999999998,-0.57,undefined,5.89,undefined,5.15,0.02
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 10:07 PM,07/15/2022 4:07 PM,1657922849,51,false,100,84.11,undefined,-0.26,1,-0.26,-0.46,undefined,0.71,undefined,-0.75,0.24
BAPP,49:03:BF,49,Logged_Data,1673640313,07/15/2022 11:07 PM,07/15/2022 5:07 PM,1657926449,52,false,100,88.8,undefined,-0.12000000000000005,1,-0.12000000000000005,-0.25,undefined,1.22,undefined,-0.78,-0.31
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 12:07 AM,07/15/2022 6:07 PM,1657930049,53,false,100,90.32,undefined,66.44,1,66.44,8.52,undefined,25.36,undefined,26.55,6.01
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 1:07 AM,07/15/2022 7:07 PM,1657933649,54,false,100,90.24,undefined,66.10000000000001,1,66.10000000000001,8.31,undefined,24.68,undefined,26.42,6.69
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 2:07 AM,07/15/2022 8:07 PM,1657937249,55,false,100,88.53,undefined,65.89,1,65.89,8.39,undefined,24.5,undefined,26.1,6.9
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 3:07 AM,07/15/2022 9:07 PM,1657940849,56,false,100,85.49,undefined,65.8,1,65.8,9.45,undefined,24.86,undefined,25.6,5.89
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 4:07 AM,07/15/2022 10:07 PM,1657944449,57,false,100,81.48,undefined,65.63,1,65.63,9.65,undefined,24.8,undefined,25.49,5.69
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 5:07 AM,07/15/2022 11:07 PM,1657948049,58,false,100,78.24,undefined,65.52,1,65.52,9.56,undefined,24.78,undefined,25.54,5.64
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 6:07 AM,07/16/2022 12:07 AM,1657951649,59,false,100,75.59,undefined,65.46000000000001,1,65.46000000000001,9.5,undefined,24.76,undefined,25.58,5.62
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 7:07 AM,07/16/2022 1:07 AM,1657955249,60,false,100,73.61,undefined,65.47,1,65.47,9.43,undefined,24.74,undefined,25.65,5.65
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 8:07 AM,07/16/2022 2:07 AM,1657958849,61,false,100,71.63,undefined,65.37,1,65.37,9.32,undefined,24.72,undefined,25.69,5.64
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 9:07 AM,07/16/2022 3:07 AM,1657962449,62,false,100,69.53,undefined,65.29,1,65.29,9.29,undefined,24.61,undefined,25.66,5.73
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 10:07 AM,07/16/2022 4:07 AM,1657966049,63,false,100,67.51,undefined,65.24000000000001,1,65.24000000000001,9.27,undefined,24.57,undefined,25.65,5.75
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 11:07 AM,07/16/2022 5:07 AM,1657969649,64,false,100,65.58,undefined,65.14,1,65.14,9.17,undefined,24.49,undefined,25.68,5.8
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 12:07 PM,07/16/2022 6:07 AM,1657973249,65,false,100,64.23,undefined,65.63,1,65.63,9.01,undefined,24.45,undefined,25.95,6.22
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 1:07 PM,07/16/2022 7:07 AM,1657976849,66,false,100,64.59,undefined,65.63000000000001,1,65.63000000000001,9.17,undefined,24.61,undefined,25.87,5.98
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 2:07 PM,07/16/2022 8:07 AM,1657980449,67,false,100,67.09,undefined,65.42,1,65.42,9.41,undefined,24.69,undefined,25.68,5.64
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 3:07 PM,07/16/2022 9:07 AM,1657984049,68,false,100,71.38,undefined,65.58,1,65.58,9.53,undefined,24.71,undefined,25.64,5.7
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 4:07 PM,07/16/2022 10:07 AM,1657987649,69,false,100,77.16,undefined,65.93,1,65.93,9.44,undefined,24.35,undefined,25.94,6.2
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 5:07 PM,07/16/2022 11:07 AM,1657991249,70,false,100,83.12,undefined,65.72,1,65.72,9,undefined,23.69,undefined,26.05,6.98
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 6:07 PM,07/16/2022 12:07 PM,1657994849,71,false,100,88.73,undefined,65.72999999999999,1,65.72999999999999,8.89,undefined,23,undefined,26.24,7.6
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 7:07 PM,07/16/2022 1:07 PM,1657998449,72,false,100,93.14,undefined,65.57,1,65.57,8.69,undefined,22.25,undefined,26.39,8.24
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 8:07 PM,07/16/2022 2:07 PM,1658002049,73,false,100,96.27,undefined,65.26,1,65.26,8.24,undefined,21.5,undefined,26.63,8.89
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 9:07 PM,07/16/2022 3:07 PM,1658005649,74,false,100,98.56,undefined,64.93,1,64.93,7.85,undefined,21.05,undefined,26.6,9.43
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 10:07 PM,07/16/2022 4:07 PM,1658009249,75,false,100,99.87,undefined,64.82000000000001,1,64.82000000000001,7.6,undefined,20.71,undefined,26.54,9.97
BAPP,49:03:BF,49,Logged_Data,1673640313,07/16/2022 11:07 PM,07/16/2022 5:07 PM,1658012849,76,false,100,99.82,undefined,64.38,1,64.38,7.2,undefined,20.22,undefined,26.45,10.51
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 12:07 AM,07/16/2022 6:07 PM,1658016449,77,false,100,98.51,undefined,64.21,1,64.21,6.81,undefined,19.89,undefined,26.52,10.99
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 1:07 AM,07/16/2022 7:07 PM,1658020049,78,false,100,96.61,undefined,63.97,1,63.97,6.38,undefined,19.65,undefined,26.62,11.32
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 2:07 AM,07/16/2022 8:07 PM,1658023649,79,false,100,94.19,undefined,64.07,1,64.07,6.76,undefined,20.25,undefined,26.1,10.96
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 3:07 AM,07/16/2022 9:07 PM,1658027249,80,false,100,90.24,undefined,64.44,1,64.44,7.82,undefined,21.5,undefined,25.19,9.93
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 4:07 AM,07/16/2022 10:07 PM,1658030849,81,false,100,86.09,undefined,64.36000000000001,1,64.36000000000001,7.99,undefined,21.89,undefined,24.77,9.71
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 5:07 AM,07/16/2022 11:07 PM,1658034449,82,false,100,82.52,undefined,64.42,1,64.42,8.16,undefined,22.15,undefined,24.67,9.44
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 6:07 AM,07/17/2022 12:07 AM,1658038049,83,false,100,79.64,undefined,64.36,1,64.36,8.21,undefined,22.29,undefined,24.67,9.19
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 7:07 AM,07/17/2022 1:07 AM,1658041649,84,false,100,77.19,undefined,64.35,1,64.35,8.24,undefined,22.4,undefined,24.71,9
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 8:07 AM,07/17/2022 2:07 AM,1658045249,85,false,100,74.76,undefined,64.26,1,64.26,8.27,undefined,22.43,undefined,24.76,8.8
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 9:07 AM,07/17/2022 3:07 AM,1658048849,86,false,100,72.5,undefined,64.22,1,64.22,8.15,undefined,22.53,undefined,24.72,8.82
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 10:07 AM,07/17/2022 4:07 AM,1658052449,87,false,100,70.57,undefined,64.23,1,64.23,8.13,undefined,22.48,undefined,24.86,8.76
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 11:07 AM,07/17/2022 5:07 AM,1658056049,88,false,100,68.41,undefined,64.21,1,64.21,8.11,undefined,22.48,undefined,24.95,8.67
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 12:07 PM,07/17/2022 6:07 AM,1658059649,89,false,100,66.68,undefined,64.66,1,64.66,7.6,undefined,22.16,undefined,25.54,9.36
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 1:07 PM,07/17/2022 7:07 AM,1658063249,90,false,100,66.5,undefined,64.45,1,64.45,7.98,undefined,22.58,undefined,24.97,8.92
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 2:07 PM,07/17/2022 8:07 AM,1658066849,91,false,100,68.86,undefined,64.42,1,64.42,8.9,undefined,23.01,undefined,24.57,7.94
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 3:07 PM,07/17/2022 9:07 AM,1658070449,92,false,100,73.18,undefined,64.83,1,64.83,8.77,undefined,22.58,undefined,25.23,8.25
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 4:07 PM,07/17/2022 10:07 AM,1658074049,93,false,100,73.77,undefined,64.14,1,64.14,7.75,undefined,21.5,undefined,25.95,8.94
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 5:07 PM,07/17/2022 11:07 AM,1658077649,94,false,100,70.32,undefined,64.09,1,64.09,8.34,undefined,22.27,undefined,25.35,8.13
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 6:07 PM,07/17/2022 12:07 PM,1658081249,95,false,100,72.51,undefined,64.61,1,64.61,10.04,undefined,23.45,undefined,24.61,6.51
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 7:07 PM,07/17/2022 1:07 PM,1658084849,96,false,100,78.13,undefined,64.61,1,64.61,9.92,undefined,22.99,undefined,24.69,7.01
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 8:07 PM,07/17/2022 2:07 PM,1658088449,97,false,100,83.76,undefined,64.67999999999999,1,64.67999999999999,9.55,undefined,22.07,undefined,25.15,7.91
